polity,variable_name,variable_sub_name,value,year_from,year_to,certainty
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,290,1706,1706,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1706,1706,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1706,1706,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,292,1709,1709,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1709,1709,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1709,1709,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,177,1712,1712,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1712,1712,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1712,1712,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,196,1713,1713,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1713,1713,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1713,1713,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,190,1715,1715,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1715,1715,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1715,1715,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,171,1718,1718,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1718,1718,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1718,1718,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,163,1721,1721,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Kangxi,1721,1721,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1721,1721,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,246,1723,1723,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Yongzheng,1723,1723,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1723,1723,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,299,1724,1724,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Yongzheng,1724,1724,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,202000000,1724,1724,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,226,1727,1727,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Yongzheng,1727,1727,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1727,1727,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,399,1730,1730,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Yongzheng,1730,1730,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1730,1730,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,328,1733,1733,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Yongzheng,1733,1733,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1733,1733,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,344,1736,1736,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1736,1736,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1736,1736,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,324,1737,1737,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1737,1737,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1737,1737,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,328,1739,1739,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1739,1739,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1739,1739,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,323,1742,1742,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1742,1742,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1742,1742,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,313,1745,1745,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1745,1745,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1745,1745,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,264,1748,1748,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1748,1748,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1748,1748,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,243,1751,1751,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1751,1751,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1751,1751,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,231,1752,1752,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1752,1752,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1752,1752,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,241,1754,1754,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1754,1754,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1754,1754,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,242,1757,1757,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1757,1757,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1757,1757,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,164,1760,1760,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1760,1760,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1760,1760,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,217,1761,1761,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1761,1761,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1761,1761,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,188,1763,1763,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1763,1763,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1763,1763,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,213,1766,1766,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1766,1766,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,286000000,1766,1766,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,151,1769,1769,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1769,1769,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1769,1769,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,161,1771,1771,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1771,1771,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1771,1771,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,162,1772,1772,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1772,1772,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1772,1772,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,158,1775,1775,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1775,1775,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1775,1775,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,157,1778,1778,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1778,1778,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1778,1778,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,155,1780,1780,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1780,1780,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1780,1780,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,169,1781,1781,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1781,1781,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1781,1781,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,112,1784,1784,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1784,1784,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1784,1784,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,137,1787,1787,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1787,1787,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1787,1787,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,98,1789,1789,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1789,1789,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1789,1789,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,97,1790,1790,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1790,1790,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1790,1790,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,jinshi_degrees_awarded,81,1793,1793,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,emperor,Qianlong,1793,1793,Evidenced
CnQingE,crisisdb_jinshi_degrees_awarded,population_in_year_x,369000000,1793,1793,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1684,1684,Evidenced
CnQingE,crisisdb_examination,no_of_participants,10000,1684,1684,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,73,1684,1684,Evidenced
CnQingE,crisisdb_examination,passing_ratio,0.7,1684,1684,Evidenced
CnQingE,crisisdb_examination,place,Nanjing,1684,1684,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1684,1684,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1684,1684,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1738,1738,Evidenced
CnQingE,crisisdb_examination,no_of_participants,17000,1738,1738,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,126,1738,1738,Evidenced
CnQingE,crisisdb_examination,passing_ratio,0.7,1738,1738,Evidenced
CnQingE,crisisdb_examination,place,Nanjing,1738,1738,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1738,1738,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1738,1738,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1744,1744,Evidenced
CnQingE,crisisdb_examination,no_of_participants,13000,1744,1744,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,126,1744,1744,Evidenced
CnQingE,crisisdb_examination,passing_ratio,0.9,1744,1744,Evidenced
CnQingE,crisisdb_examination,place,Nanjing,1744,1744,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1744,1744,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1744,1744,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1747,1747,Evidenced
CnQingE,crisisdb_examination,no_of_participants,9800,1747,1747,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,114,1747,1747,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.2,1747,1747,Evidenced
CnQingE,crisisdb_examination,place,Nanjing,1747,1747,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1747,1747,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1747,1747,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1654,1654,Evidenced
CnQingE,crisisdb_examination,no_of_participants,6000,1654,1654,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,276,1654,1654,Evidenced
CnQingE,crisisdb_examination,passing_ratio,4.6,1654,1654,Evidenced
CnQingE,crisisdb_examination,place,Beijing,1654,1654,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1654,1654,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1654,1654,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1657,1657,Evidenced
CnQingE,crisisdb_examination,no_of_participants,6000,1657,1657,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,206,1657,1657,Evidenced
CnQingE,crisisdb_examination,passing_ratio,3.4,1657,1657,Evidenced
CnQingE,crisisdb_examination,place,Beijing,1657,1657,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1657,1657,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1657,1657,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1660,1660,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4000,1660,1660,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,105,1660,1660,Evidenced
CnQingE,crisisdb_examination,passing_ratio,2.6,1660,1660,Evidenced
CnQingE,crisisdb_examination,place,Beijing,1660,1660,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1660,1660,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1660,1660,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1748,1748,Evidenced
CnQingE,crisisdb_examination,no_of_participants,10000,1748,1748,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,229,1748,1748,Evidenced
CnQingE,crisisdb_examination,passing_ratio,2.3,1748,1748,Evidenced
CnQingE,crisisdb_examination,place,Beijing,1748,1748,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1748,1748,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1748,1748,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1747,1747,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4000,1747,1747,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,69,1747,1747,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.7,1747,1747,Evidenced
CnQingE,crisisdb_examination,place,Shandong,1747,1747,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1747,1747,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1747,1747,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1759,1759,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4800,1759,1759,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,69,1759,1759,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.4,1759,1759,Evidenced
CnQingE,crisisdb_examination,place,Shandong,1759,1759,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1759,1759,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1759,1759,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1753,1753,Evidenced
CnQingE,crisisdb_examination,no_of_participants,7400,1753,1753,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,85,1753,1753,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.1,1753,1753,Evidenced
CnQingE,crisisdb_examination,place,Fujian,1753,1753,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1753,1753,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1753,1753,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1762,1762,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4000,1762,1762,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,46,1762,1762,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.1,1762,1762,Evidenced
CnQingE,crisisdb_examination,place,Hunan,1762,1762,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1762,1762,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1762,1762,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1729,1729,Evidenced
CnQingE,crisisdb_examination,no_of_participants,9000,1729,1729,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,78,1729,1729,Evidenced
CnQingE,crisisdb_examination,passing_ratio,0.9,1729,1729,Evidenced
CnQingE,crisisdb_examination,place,Guangdong,1729,1729,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1729,1729,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1729,1729,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1794,1794,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4600,1794,1794,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,71,1794,1794,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.5,1794,1794,Evidenced
CnQingE,crisisdb_examination,place,Guangdong,1794,1794,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1794,1794,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1794,1794,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1759,1759,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4000,1759,1759,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,61,1759,1759,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.5,1759,1759,Evidenced
CnQingE,crisisdb_examination,place,Shanxi,1759,1759,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1759,1759,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1759,1759,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1760,1760,Evidenced
CnQingE,crisisdb_examination,no_of_participants,4000,1760,1760,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,61,1760,1760,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.5,1760,1760,Evidenced
CnQingE,crisisdb_examination,place,Shanxi,1760,1760,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1760,1760,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1760,1760,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1735,1735,Evidenced
CnQingE,crisisdb_examination,no_of_participants,5070,1735,1735,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,66,1735,1735,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.3,1735,1735,Evidenced
CnQingE,crisisdb_examination,place,Sichuan,1735,1735,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1735,1735,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1735,1735,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1750,1750,Evidenced
CnQingE,crisisdb_examination,no_of_participants,3900,1750,1750,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,60,1750,1750,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.5,1750,1750,Evidenced
CnQingE,crisisdb_examination,place,Sichuan,1750,1750,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1750,1750,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1750,1750,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1768,1768,Evidenced
CnQingE,crisisdb_examination,no_of_participants,3900,1768,1768,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,60,1768,1768,Evidenced
CnQingE,crisisdb_examination,passing_ratio,1.5,1768,1768,Evidenced
CnQingE,crisisdb_examination,place,Sichuan,1768,1768,Evidenced
CnQingE,crisisdb_examination,ratio_examiner_per_candidate,,1768,1768,Evidenced
CnQingE,crisisdb_examination,no_of_examiners,,1768,1768,Evidenced
CnQingE,crisisdb_examination,examination,Provincial Examination,1770,1770,Evidenced
CnQingE,crisisdb_examination,no_of_participants,3400,1770,1770,Evidenced
CnQingE,crisisdb_examination,degrees_awarded,60,1770,1770,Evidenced
